Date,Open,High,Low,Close,VolumeFrom,VolumeTo,symbol
2025-10-16 13:00:00,7.27e-06,7.3e-06,7.19e-06,7.21e-06,697319697435.12,5054928.27,PEPE
2025-10-16 14:00:00,7.21e-06,7.27e-06,7.09e-06,7.15e-06,1500739103667.89,10748300.68,PEPE
2025-10-16 15:00:00,7.15e-06,7.19e-06,6.92e-06,6.95e-06,1686295183912.31,11879580.45,PEPE
2025-10-16 16:00:00,6.95e-06,7.12e-06,6.85e-06,7.11e-06,2036105587776.88,14127045.93,PEPE
2025-10-16 17:00:00,7.11e-06,7.11e-06,6.97e-06,6.99e-06,922014164905.0,6484290.59,PEPE
2025-10-16 18:00:00,6.99e-06,7e-06,6.89e-06,6.98e-06,1040044519579.44,7221801.84,PEPE
2025-10-16 19:00:00,6.98e-06,6.98e-06,6.78e-06,6.85e-06,1317810936459.0,9029684.11,PEPE
2025-10-16 20:00:00,6.85e-06,6.89e-06,6.75e-06,6.8e-06,939836203894.66,6407686.85,PEPE
2025-10-16 21:00:00,6.8e-06,6.9e-06,6.78e-06,6.9e-06,651394507765.0,4455138.58,PEPE
2025-10-16 22:00:00,6.9e-06,6.91e-06,6.8e-06,6.81e-06,398565651518.81,2731097.3,PEPE
2025-10-16 23:00:00,6.81e-06,6.89e-06,6.79e-06,6.88e-06,359594806125.0,2465187.09,PEPE
2025-10-17 00:00:00,6.88e-06,6.93e-06,6.85e-06,6.9e-06,454181556348.0,3129861.26,PEPE
2025-10-17 01:00:00,6.9e-06,6.96e-06,6.86e-06,6.89e-06,477971494583.13,3306100.69,PEPE
2025-10-17 02:00:00,6.89e-06,6.92e-06,6.83e-06,6.9e-06,377935947646.21,2596160.61,PEPE
2025-10-17 03:00:00,6.9e-06,6.93e-06,6.88e-06,6.92e-06,341759006536.18,2358331.7,PEPE
2025-10-17 04:00:00,6.92e-06,6.93e-06,6.87e-06,6.88e-06,291819046141.01,2013900.3,PEPE
2025-10-17 05:00:00,6.88e-06,6.91e-06,6.83e-06,6.84e-06,538963066915.0,3700411.01,PEPE
2025-10-17 06:00:00,6.84e-06,6.87e-06,6.59e-06,6.61e-06,2216377429779.69,14805002.51,PEPE
2025-10-17 07:00:00,6.61e-06,6.62e-06,6.39e-06,6.43e-06,3662947742993.73,23775773.28,PEPE
2025-10-17 08:00:00,6.43e-06,6.46e-06,6.31e-06,6.36e-06,2132976341421.49,13590337.39,PEPE
2025-10-17 09:00:00,6.36e-06,6.57e-06,6.34e-06,6.43e-06,1431097298179.0,9228333.73,PEPE
2025-10-17 10:00:00,6.43e-06,6.47e-06,6.33e-06,6.43e-06,1617437097168.17,10346362.21,PEPE
2025-10-17 11:00:00,6.43e-06,6.63e-06,6.42e-06,6.58e-06,2110510689339.55,13829329.24,PEPE
2025-10-17 12:00:00,6.58e-06,6.63e-06,6.54e-06,6.56e-06,794271680895.93,5232021.5,PEPE
2025-10-17 13:00:00,6.56e-06,6.67e-06,6.51e-06,6.62e-06,1761190093817.0,11616796.7,PEPE
2025-10-17 14:00:00,6.62e-06,6.64e-06,6.47e-06,6.53e-06,1393132342245.43,9137988.49,PEPE
2025-10-17 15:00:00,6.53e-06,6.69e-06,6.52e-06,6.69e-06,1104002040394.57,7286021.62,PEPE
2025-10-17 16:00:00,6.69e-06,6.78e-06,6.63e-06,6.65e-06,1482800414820.67,9929919.72,PEPE
2025-10-17 17:00:00,6.65e-06,6.7e-06,6.62e-06,6.68e-06,581561372219.0,3871931.9,PEPE
2025-10-17 18:00:00,6.68e-06,6.75e-06,6.67e-06,6.68e-06,646819819280.0,4333937.93,PEPE
2025-10-17 19:00:00,6.68e-06,6.71e-06,6.62e-06,6.67e-06,509864007818.88,3404138.36,PEPE
2025-10-17 20:00:00,6.67e-06,6.74e-06,6.64e-06,6.72e-06,383377415426.0,2570304.6,PEPE
2025-10-17 21:00:00,6.72e-06,6.78e-06,6.71e-06,6.76e-06,462519156697.84,3119915.96,PEPE
2025-10-17 22:00:00,6.76e-06,6.77e-06,6.68e-06,6.7e-06,568485725822.58,3817555.02,PEPE
2025-10-17 23:00:00,6.7e-06,6.7e-06,6.63e-06,6.65e-06,549999265485.46,3663585.78,PEPE
2025-10-18 00:00:00,6.65e-06,6.69e-06,6.64e-06,6.67e-06,305129559812.0,2034502.41,PEPE
2025-10-18 01:00:00,6.67e-06,6.75e-06,6.67e-06,6.74e-06,343653001492.0,2309895.11,PEPE
2025-10-18 02:00:00,6.74e-06,6.77e-06,6.67e-06,6.69e-06,439316292194.77,2953413.19,PEPE
2025-10-18 03:00:00,6.69e-06,6.74e-06,6.68e-06,6.71e-06,317162787683.15,2130120.95,PEPE
2025-10-18 04:00:00,6.71e-06,6.72e-06,6.65e-06,6.67e-06,391262372028.3,2612783.47,PEPE
2025-10-18 05:00:00,6.67e-06,6.73e-06,6.66e-06,6.72e-06,382531906663.3,2559822.85,PEPE
2025-10-18 06:00:00,6.72e-06,6.77e-06,6.71e-06,6.76e-06,360466398888.83,2429450.8,PEPE
2025-10-18 07:00:00,6.76e-06,6.85e-06,6.72e-06,6.74e-06,1132574159643.0,7704437.55,PEPE
2025-10-18 08:00:00,6.74e-06,6.75e-06,6.7e-06,6.7e-06,378381827202.98,2546414.95,PEPE
2025-10-18 09:00:00,6.7e-06,6.77e-06,6.69e-06,6.76e-06,337514792682.32,2273934.36,PEPE
2025-10-18 10:00:00,6.76e-06,6.79e-06,6.73e-06,6.75e-06,393237858444.0,2656886.53,PEPE
2025-10-18 11:00:00,6.75e-06,6.8e-06,6.74e-06,6.78e-06,290028785549.05,1963301.86,PEPE
2025-10-18 12:00:00,6.78e-06,6.82e-06,6.75e-06,6.77e-06,326719586354.0,2217587.08,PEPE
2025-10-18 13:00:00,6.77e-06,6.78e-06,6.7e-06,6.72e-06,410191054486.0,2759887.36,PEPE
2025-10-18 14:00:00,6.72e-06,6.75e-06,6.67e-06,6.74e-06,412640051624.98,2769771.33,PEPE
2025-10-18 15:00:00,6.74e-06,6.77e-06,6.7e-06,6.73e-06,692900641024.0,4671904.92,PEPE
2025-10-18 16:00:00,6.73e-06,6.76e-06,6.66e-06,6.71e-06,518851223813.68,3472276.17,PEPE
2025-10-18 17:00:00,6.71e-06,6.78e-06,6.68e-06,6.78e-06,322045877812.37,2169933.62,PEPE
2025-10-18 18:00:00,6.78e-06,6.79e-06,6.75e-06,6.75e-06,214551726467.07,1451814.41,PEPE
2025-10-18 19:00:00,6.75e-06,6.79e-06,6.74e-06,6.78e-06,192691705286.62,1303192.06,PEPE
2025-10-18 20:00:00,6.78e-06,6.81e-06,6.77e-06,6.78e-06,336109721865.0,2282396.83,PEPE
2025-10-18 21:00:00,6.78e-06,6.8e-06,6.74e-06,6.79e-06,251001701263.1,1699542.64,PEPE
2025-10-18 22:00:00,6.79e-06,6.8e-06,6.75e-06,6.75e-06,514856178727.0,3488154.04,PEPE
2025-10-18 23:00:00,6.75e-06,6.76e-06,6.73e-06,6.75e-06,268332318753.23,1810093.46,PEPE
2025-10-19 00:00:00,6.75e-06,6.76e-06,6.69e-06,6.72e-06,290014940551.0,1949898.29,PEPE
2025-10-19 01:00:00,6.72e-06,6.78e-06,6.7e-06,6.77e-06,249909624375.0,1684638.2,PEPE
2025-10-19 02:00:00,6.77e-06,6.78e-06,6.72e-06,6.74e-06,260645208536.0,1758827.36,PEPE
2025-10-19 03:00:00,6.74e-06,6.81e-06,6.72e-06,6.8e-06,337571458666.0,2286019.49,PEPE
